Account,Airdrop,GnoOption,UserOption,Claiming on:
0x115655f878c7b14a9f596ec2c6437d7b6c7f781d,3.92,3.92,0.00,Gnosis Chain
0x11597f1f8e097a35016e2e1c1bd2b58cee5ec1cb,99.81,0.00,0.00,Gnosis Chain
0x1159fd213281877ed6757d3a5bc5358fee9d3417,99.81,0.00,0.00,Gnosis Chain
0x115b463d167cf26acdb68a7d062d2c1188f44ff6,53.23,0.00,0.00,Gnosis Chain
0x115bdf8b731a203be4a7428ecd15fbe580a17ab6,99.81,0.00,0.00,Gnosis Chain
0x115d0d8822efc9607c52b04628098b48970b993b,776.47,670.02,0.00,Gnosis Chain
0x1160387a36953afc5d80c0ea7b6b5447774af8e5,"3,980.64",0.00,"5,760.37",Gnosis Chain
0x1160fb1b4c936170b5f2163e03c263b5b235cbc0,8.82,8.82,0.00,Gnosis Chain
0x1162a2e340c3b6b845e2993ee6807ac67ff4230c,"8,919.35",0.00,"11,520.74",Gnosis Chain
0x1163a42275bb25956c293f397906ff64c6fbb553,99.81,0.00,0.00,Gnosis Chain
0x116603cfcc0c6b50ca5e191266ca0738f997b9f8,136.51,136.51,0.00,Gnosis Chain
0x116652732b19f7db6ee3b1d3075e87400ebd981d,"1,004.72",9.56,"1,152.07",Gnosis Chain
0x11666be8d3bad2cf97d3f6fb7787bb5aab8791a9,3.44,3.44,0.00,Gnosis Chain
0x1166f95ae42afed79c3ffbe140bea8b087538ea0,99.81,0.00,0.00,Gnosis Chain
0x116703e59fca4a81d9a10f436cab5bacaff09675,31.03,31.03,0.00,Gnosis Chain
0x116762385f981111591c6880e1c1db74b819812d,99.81,0.00,0.00,Gnosis Chain
0x116867ea60307626e091146cb7e925ec6ddee277,15.65,15.65,0.00,Gnosis Chain
0x116a45d9cd43c16d3835d09c735a69befd447866,31.58,31.58,0.00,Gnosis Chain
0x116bf3ed9484f7e0cc4b0878d3978ac6cd7d4db9,995.16,0.00,"1,152.07",Gnosis Chain
0x116ceb3d8d258e2a97a1f05c901ef508809f55ec,"1,498.75",503.59,"1,152.07",Gnosis Chain
0x116deedb67223b802985c5efb23d7fe168af597d,106.45,0.00,0.00,Gnosis Chain
0x116e601eae7aaa8b1e09e117ed2f48a64a152383,99.81,0.00,0.00,Gnosis Chain
0x116e91d0dceb6e3efc2e06918c9e85417b3a7008,"2,863.72","2,763.91",0.00,Gnosis Chain
0x1170e4485a17efe0a4a7cc92225f811116c978be,106.45,0.00,0.00,Gnosis Chain
0x11711007d4ebd02b86c3606984c2a710139afea3,"3,980.64",0.00,"5,760.37",Gnosis Chain
0x1173be12c9c3af8e546f582beeee9295b45118c5,99.81,0.00,0.00,Gnosis Chain
0x1175c7b9d0fb7c35164507836fa1b831a5e8cf28,99.81,0.00,0.00,Gnosis Chain
0x117a2e9c08cac5e0957b1c8db399eefdef481f9c,103.16,3.35,0.00,Gnosis Chain
0x117ab55866d748edd7afc73bdba0006f139c60c3,99.81,0.00,0.00,Gnosis Chain
0x117e495fcf5090287c849ff5265c5a3fc1b47143,46.19,46.19,0.00,Gnosis Chain
0x1181ba6735672ed2e4f1319a0413efa21fb6faaf,106.35,6.55,0.00,Gnosis Chain
0x118394948255a6f127ee64537a90f999bd6853a6,9.24,9.24,0.00,Gnosis Chain
0x11846e2ffe53b69d056a180642df03059c31b9b6,995.16,0.00,"1,152.07",Gnosis Chain
0x1184fe9ee45a05214a476ba3970ea1c2574118e2,106.45,0.00,0.00,Gnosis Chain
0x1187b97f4832ac70f1f9629d7c49156d16e6d7d4,319.36,0.00,0.00,Gnosis Chain
0x11885e464a2fd59ba061b47d4079db8a80fd0237,8.37,8.37,0.00,Gnosis Chain
0x1188abc1f9091f93e442200db92a61c7f557b806,6.53,6.53,0.00,Gnosis Chain
0x11897c8a03bd1de2d542aac163f6c8926ed45f86,3.16,3.16,0.00,Gnosis Chain
0x1189c8019d359467c26147313d23738afc37b524,"1,057.88",0.00,0.00,Gnosis Chain
0x118be2b98f64fb5f1585cb6a9c5911b7788c59d5,106.45,0.00,0.00,Gnosis Chain
0x118c5392a514227f4cea1438a3368beb1de7f93a,33.97,33.97,0.00,Gnosis Chain
0x118ff01fca05082cb8825bf40aab7c1bb9bd7e8b,995.16,0.00,"1,152.07",Gnosis Chain
0x119070e0f2273976796722503d7f76f51dafede6,8.44,8.44,0.00,Gnosis Chain
0x119123544f603dd6b8642baa8ebf56945be13347,99.81,0.00,0.00,Gnosis Chain
0x1193285639955b41377e4ae08e8813314fc746de,106.45,0.00,0.00,Gnosis Chain
0x1193eff66b0a8a9132147b066afec83cfc7e2004,99.81,0.00,0.00,Gnosis Chain
0x11971466da94aeb5d187f6f05dfd1e6c9ce741a3,99.81,0.00,0.00,Gnosis Chain
0x119976a1cfe7c109ef52ce3f74707ab574a526a7,99.81,0.00,0.00,Gnosis Chain
0x119a4398d4333a73aee6023ebe4d9bfcf73432f5,99.81,0.00,0.00,Gnosis Chain
0x119b1db4c1c405a00624c1f2252950dc844d5e96,99.81,0.00,0.00,Gnosis Chain
0x119bee3961dd1c804e09b2ba4254082867d998b3,99.81,0.00,0.00,Gnosis Chain
0x119cbad90c38eac1f2de5b6d854af4dbdf587154,99.81,0.00,0.00,Gnosis Chain
0x119d1040d0ef7cebaf44371ec280d71a69ae541a,7.66,7.66,0.00,Gnosis Chain
0x119da1d166eb4d41aa0b9e597078f9ff5ef35464,"7,961.28",0.00,"11,520.74",Gnosis Chain
0x119f7f8c7bea68b76e4ddede954ff97dac259874,7.15,7.15,0.00,Gnosis Chain
0x119fb99d5fd3d6a3797a6ef74821f3e11a75db0d,8.82,8.82,0.00,Gnosis Chain
0x11a084dc24bc52022b71b47d17868d1f72072dfc,"3,091.93",0.00,"2,304.15",Gnosis Chain
0x11a27f80c9d584b2dbcfc3c50a00f1014f6a50eb,995.16,0.00,"1,152.07",Gnosis Chain
0x11a67c3806e8fd537a9792f2d89856eede0f34e6,113.07,13.26,0.00,Gnosis Chain
0x11a69f16da8c249683a554b81326f3c20d354d2c,12.28,12.28,0.00,Gnosis Chain
0x11a6d77923ff40b17d7f1d298c11ae408eda9215,39.70,39.70,0.00,Gnosis Chain
0x11a7dcf5beb6c04e6ae72c74870c6ca3f0d1afd9,99.81,0.00,0.00,Gnosis Chain
0x11ab768cf559e2afb3ca33619f7f2e981d6eb705,106.45,0.00,0.00,Gnosis Chain
0x11adb32eace8e532e175a01444205415dd22c509,94.59,94.59,0.00,Gnosis Chain
0x11aea642c9cc34432aa923fb8682008cf8878ad5,99.81,0.00,0.00,Gnosis Chain
0x11af8a77a54f3fedec87e081587c3c274df0b9c5,99.81,0.00,0.00,Gnosis Chain
0x11afc37bd9994bb73782895385dded154cdf38d4,99.81,0.00,0.00,Gnosis Chain
0x11afe0f06dae581858528bac24b61e2210b4e2c3,99.81,0.00,0.00,Gnosis Chain
0x11b052309d79f603f12fa2afacc4e44f1a875b99,99.81,0.00,0.00,Gnosis Chain
0x11b0820b32bcd57b81354944d3ecafa09dfe27e6,6.36,6.36,0.00,Gnosis Chain
0x11b1785d9ac81480c03210e89f1508c8c115888e,"8,009.94",48.66,"11,520.74",Gnosis Chain
0x11b2642e17bf70c834caa29a97d2030303d07069,995.16,0.00,"1,152.07",Gnosis Chain
0x11b53f5655e4844e3f1021ac0d9e2319723cf38e,3.37,3.37,0.00,Gnosis Chain
0x11b596a3b05485c758605dddd11d20bf87398a6e,99.81,0.00,0.00,Gnosis Chain
0x11b65b65e3a92b0b4f84977d7c6b906fcf95ac74,99.81,0.00,0.00,Gnosis Chain
0x11b6a5fe2906f3354145613db0d99ceb51f604c9,106.45,0.00,0.00,Gnosis Chain
0x11b6b351535e7b846d8300a7e0bf2e9cbeb47dc3,99.81,0.00,0.00,Gnosis Chain
0x11b7afa4bb1c5babd2fb1a9868de384eac7b7683,7.63,7.63,0.00,Gnosis Chain
0x11b7f3fe91bf68100c9d9aa379903055784370a8,995.16,0.00,"1,152.07",Gnosis Chain
0x11b9dd6d3129eb740011b1a948adcbcb67758a10,"1,031.86",36.70,"1,152.07",Gnosis Chain
0x11b9fb5891a3ce5b9629c894cf99a0b432d33f0b,99.81,0.00,0.00,Gnosis Chain
0x11baa14ca6f41c83810397fdeee6b022e252a3df,99.81,0.00,0.00,Gnosis Chain
0x11bcdc86d560c502d28da7080092fec22c51c83b,99.81,0.00,0.00,Gnosis Chain
0x11be2e2c1ea656bcc748a3294521362fdbd392dd,152.00,152.00,0.00,Gnosis Chain
0x11bf161a7f163c7bda6a512ff7f04778797567ef,99.81,0.00,0.00,Gnosis Chain
0x11bf738d728c4b41c8053a27ef0af112d2981462,441.91,441.91,0.00,Gnosis Chain
0x11c25599461c850f7720dd562e9be0a9eb6e99aa,99.81,0.00,0.00,Gnosis Chain
0x11c2b8c35571c811a06d4034234457a27973cebf,10.56,10.56,0.00,Gnosis Chain
0x11c3323f16e2e2d74cac3cd3ce7862f1c5c519e0,99.81,0.00,0.00,Gnosis Chain
0x11c3ad34f8e4ce9a15e3d715bb0a0cf03dd0a56e,"2,985.48",0.00,"2,304.15",Gnosis Chain
0x11c3ca8a6b8d3bb0033c1997f853179732d32acd,99.81,0.00,0.00,Gnosis Chain
0x11c3f041ab51dac0d75dcc1993c1a6b454c7f1ea,101.06,101.06,0.00,Gnosis Chain
0x11c486e7bf25b8548d8f181420316f01fd43f4a2,19.01,19.01,0.00,Gnosis Chain
0x11c787364973ccd3468057cb81baa6e51387f212,99.81,0.00,0.00,Gnosis Chain
0x11c7f3374d952df0a3774257d7ba3a5513d03bf2,99.81,0.00,0.00,Gnosis Chain
0x11c83e6c1baefa2ac86cbcbc654f96f3f90defe0,17.42,17.42,0.00,Gnosis Chain
0x11c9a579b3544882fe758d850c9fc6b71a96c7cc,129.18,129.18,0.00,Gnosis Chain
0x11ca9bd63a36bc59109d94aae3922fb05fd94c9b,"1,846.78",0.00,"1,152.07",Gnosis Chain
0x11cbfc40d75d76a7fd4e89b124985b6d01458704,995.16,0.00,"1,152.07",Gnosis Chain
0x11ccfb7da80785543f77716b98a325c9c953f791,99.81,0.00,0.00,Gnosis Chain
0x11cd20b034a96c7b11b64312f21a5be28be05395,995.16,0.00,"1,152.07",Gnosis Chain
0x11d06a5cbb08488d683734c8401c6a83ced63e5c,99.81,0.00,0.00,Gnosis Chain
0x11d0b9058104247be40744b1e5a708fc0ae8f7cc,"3,980.64",0.00,"5,760.37",Gnosis Chain
0x11d2e0d14f55514025e98797387fb6025d538e41,106.45,0.00,0.00,Gnosis Chain
0x11d35bcb9f0d88c5f17e26289c5f6c02dc5cf01c,"7,961.28",0.00,"11,520.74",Gnosis Chain
0x11d4068b88ff424842753c07dc94be61d67de658,"1,048.39",0.00,"1,152.07",Gnosis Chain
0x11d42300b6e1bb4039ef359cc5a53ccbf3d10c72,99.81,0.00,0.00,Gnosis Chain
0x11d499f9dcafadac24fd89af214f0432c97c78a6,5.83,5.83,0.00,Gnosis Chain
0x11d6be6f5728f0af7a0cfeec3f1df8932424a211,99.81,0.00,0.00,Gnosis Chain
0x11d8474324f0be8ebd44e9abf65d6b0cfe32b1b8,99.81,0.00,0.00,Gnosis Chain
0x11d8e3e2789349ad7db81eafaba09919dff24005,106.45,0.00,0.00,Gnosis Chain
0x11da6c998ad87df47007db2f82308fbc50df9079,99.81,0.00,0.00,Gnosis Chain
0x11dabb0c27c005faf3638c357845dc891005ca21,99.81,0.00,0.00,Gnosis Chain
0x11dcf1d9c3769477968a978b84b7675370594d14,106.45,0.00,0.00,Gnosis Chain
0x11dee9e8e5298879bdc44135f5af0145d0ae8854,99.81,0.00,0.00,Gnosis Chain
0x11deec5102ccbefe460a0b328f145ce65920a0a2,62.13,62.13,0.00,Gnosis Chain
0x11deffb439345ae2cac644c63eae5b1b29e7b9ff,99.81,0.00,0.00,Gnosis Chain
0x11e3d7beb22198a9a17d40e337bc3a11f51bc516,99.81,0.00,0.00,Gnosis Chain
0x11e44ea448acaee9da6d449284c6f5edaccdd59a,99.81,0.00,0.00,Gnosis Chain
0x11e4a397614c223c19402e5f8257ddfb4bb4228b,106.45,0.00,0.00,Gnosis Chain
0x11e5336fe58cef36b057f5b3d5435605face3e12,"1,846.78",0.00,"1,152.07",Gnosis Chain
0x11e69993600fb990a5ce958858b309e5d4d8621f,173.18,173.18,0.00,Gnosis Chain
0x11e78fc4b70014d7b8978287ba3c5103d80ddd06,106.45,0.00,0.00,Gnosis Chain
0x11e8032af27874e882038d7adeb9a7a01f678abb,99.81,0.00,0.00,Gnosis Chain
0x11e8ac2024f72332629f21a0671faecf078f9981,99.81,0.00,0.00,Gnosis Chain
0x11e9df05c3a5adc42c7bfae4f0360b4e2423f29b,851.62,0.00,0.00,Gnosis Chain
0x11ea0dedde50ffb19e43bd88eda907965cea1038,99.81,0.00,0.00,Gnosis Chain
0x11eb0408e24e3587125459391bbffda4808a5afd,995.16,0.00,"1,152.07",Gnosis Chain
0x11ebee2bf244325b5559f0f583722d35659ddce8,995.16,0.00,"1,152.07",Gnosis Chain
0x11ededebf63bef0ea2d2d071bdf88f71543ec6fb,17.70,17.70,0.00,Gnosis Chain
0x11ee60d1726365706e156d49a8db957c3cefe36e,206.26,0.00,0.00,Gnosis Chain
0x11f13a72fab90afb64d90b8dde78f46f4df272e3,"3,000.94",15.46,"2,304.15",Gnosis Chain
0x11f14c77ae5ae8ff3765809cb5f9faa0703000da,99.81,0.00,0.00,Gnosis Chain
0x11f22bfbc3e5962b06bff328cd1a7dda861c4123,998.75,3.59,"1,152.07",Gnosis Chain
0x11f2881cb02de64192a4e871d60b3cfcb529b102,"3,057.22",71.74,"2,304.15",Gnosis Chain
0x11f76b3039e26a4a215102a931802ecc2d287ae0,99.81,0.00,0.00,Gnosis Chain
0x11f7fc04d7e8dbb23886b66dcb89e6439cb6fc1a,131.39,31.58,0.00,Gnosis Chain
0x11f8451f8d7c1a9f4484a41cfdf4324326d02250,13.22,13.22,0.00,Gnosis Chain
0x11feffab82a4308dd99df99c8c035453a8d2eb44,99.81,0.00,0.00,Gnosis Chain
0x11ff5ef2be52f28cfb2ece54eb2cc1806e0943e8,99.81,0.00,0.00,Gnosis Chain
0x1200eb4fa3df9903fc6eff1d7a4a5d17502329b2,951.43,0.00,0.00,Gnosis Chain
0x1202f7681ceec46f5e724cf75e17a9025b6bf528,995.16,0.00,"1,152.07",Gnosis Chain
0x1202fba35cc425c07202baa4b17fa9a37d2dbebb,"3,980.64",0.00,"5,760.37",Gnosis Chain
0x1203a13ef38f787f55cc97809a628c93777c21db,99.81,0.00,0.00,Gnosis Chain
0x1203c41ae7469b837b340870ce4f2205b035e69f,645.68,645.68,0.00,Gnosis Chain
0x120609da75cf68f9aacf4d7e8b627eb9186ba27b,135.94,36.13,0.00,Gnosis Chain
0x12072f6a51bbe2c6e56f3930e3874106112e3fe6,106.45,0.00,0.00,Gnosis Chain
0x1208ab7fbd798908e9593a0402738be57b8f2a52,99.81,0.00,0.00,Gnosis Chain
0x120a22f10db57eedaacd7c2acb822cedc56f3c44,206.26,0.00,0.00,Gnosis Chain
0x120a752e7dada7b02bcf09fa6ef42feefe7ba13e,97.32,97.32,0.00,Gnosis Chain
0x120ae1c86d480da55f1611c5c49ddd8069e9e302,99.81,0.00,0.00,Gnosis Chain
0x120b74e03d7ad446d4327cd237d6955fef7a91b7,3.39,3.39,0.00,Gnosis Chain
0x120d99b3abba105a157097047c6731f092f2b733,99.81,0.00,0.00,Gnosis Chain
0x120deb222124899a1351c994662669ed798ea614,13.03,13.03,0.00,Gnosis Chain
0x121041f4803d6bf2e7b5288753c6bc51d4883051,99.81,0.00,0.00,Gnosis Chain
0x12105eabbfe7ed1295a671a4d2bc34d316c1fa84,73.76,73.76,0.00,Gnosis Chain
0x1210f13c12736261e52039e5ac3f64b0af7c520d,99.81,0.00,0.00,Gnosis Chain
0x12141215a815de1864a88ea938fc41704a86a91c,24.56,24.56,0.00,Gnosis Chain
0x1215d865e5240aad4b31459272d7990cb0f9c0b4,99.81,0.00,0.00,Gnosis Chain
0x121802c872525bf54d819e67a68d3fb423c8de01,106.45,0.00,0.00,Gnosis Chain
0x1219188ddf7a59d93571e95557fc208ab7021ef4,3.16,3.16,0.00,Gnosis Chain
0x121a74a19385f2571ce62ae01ae61446af3ad7fa,99.81,0.00,0.00,Gnosis Chain
0x121ac669e4c99ef4673b22d57431b3a521292f2c,361.57,361.57,0.00,Gnosis Chain
0x121ad4daff41da6f2fd15fcb910e12f5ecd1f820,99.81,0.00,0.00,Gnosis Chain
0x121c441e83c29b32d0df2f4a54cca5af4b47b0c5,99.81,0.00,0.00,Gnosis Chain
0x121d4f5b73bb227bef725166f718256d1e12556c,995.16,0.00,"1,152.07",Gnosis Chain
0x121f76089b829b283548418ccd530736af3b72d0,99.81,0.00,0.00,Gnosis Chain
0x1220d810e021cd15b73ad630015ad625dfdeb7b6,13.26,13.26,0.00,Gnosis Chain
0x1220d8c528afa28165a1f065b3749e717db98a2e,106.45,0.00,0.00,Gnosis Chain
0x12215763db267e1a432cfbb97d2691501d553a58,99.81,0.00,0.00,Gnosis Chain
0x1221f0a7e70b1295f400470976be206c672d0c7c,16.56,16.56,0.00,Gnosis Chain
0x12226a50b781f55bffc437f9f73da75b30a9eb60,106.45,0.00,0.00,Gnosis Chain
0x12227dd8c38967ffb50c1c37fcf025da45df3540,99.81,0.00,0.00,Gnosis Chain
0x1222974e8531be15a200d83097de34165f87ec08,6.07,6.07,0.00,Gnosis Chain
0x12235b260b113ebef4a77b27bdc1c8da3e00109d,99.81,0.00,0.00,Gnosis Chain
0x122522ee45d52ef61ffb8d7ce2629cf4a90d325b,99.81,0.00,0.00,Gnosis Chain
0x1227146af974eefcfa12f2eff730b8db06eda7b2,99.81,0.00,0.00,Gnosis Chain
0x1227672dd5112a941ccc6664a3ca6f6c22561251,99.81,0.00,0.00,Gnosis Chain
0x12279cd0f9fa36f1c79f8784ccfeef69261c4b20,"2,985.48",0.00,"2,304.15",Gnosis Chain
0x122a46361b800d931cafbc167ea02819ba7dafd2,"3,980.64",0.00,"5,760.37",Gnosis Chain
0x122b55be3d540df19d1222cee6576c72c9fd1632,"2,985.48",0.00,"2,304.15",Gnosis Chain
0x122b92ed92845c14f1d485158bd00211a9ff715d,312.71,0.00,0.00,Gnosis Chain
0x122c21f7b18781f799f8e44a9d6a4f6f40d3f5b5,63.73,10.50,0.00,Gnosis Chain
0x122c3320e0d2fa67369c944f380c3a19bc0e0f6e,206.26,0.00,0.00,Gnosis Chain
0x122d7aa1cd54b83e728756bdf3447d48369c98dd,99.81,0.00,0.00,Gnosis Chain
0x122d7c00ebc9de5b9924b696da2d2d2f872d4e89,99.81,0.00,0.00,Gnosis Chain
0x122d7cb256b8775329533f115dee7ea85495608f,68.30,68.30,0.00,Gnosis Chain
0x1230a28abba26e6d758a0961857757f7b80c76a5,99.81,0.00,0.00,Gnosis Chain
0x1231d5714af4592c52740b997c4ed415f7bd3079,4.36,4.36,0.00,Gnosis Chain
0x12331af7f34663762db59b38a2e37bf5146dea30,99.81,0.00,0.00,Gnosis Chain
0x123432244443b54409430979df8333f9308a6040,99.81,0.00,0.00,Gnosis Chain
0x1234ae518477c762855de7d6ec21caa1955a2175,432.03,432.03,0.00,Gnosis Chain
0x12358a21ffa17f4008949ae6fda9ca7fb8cf4ea3,"3,080.22",94.74,"2,304.15",Gnosis Chain
0x123743121254cbc9a33bde9221e8bb5b4742550e,99.81,0.00,0.00,Gnosis Chain
0x123760af8ee45e50d3cbed5ecc81a56434f38443,4.44,4.44,0.00,Gnosis Chain
0x123874e2dcf82ed33f111b801abe46d7f54fb17c,851.62,0.00,0.00,Gnosis Chain
0x1238c6938bfef91fdd4149128c26fe3a6f03aff8,99.81,0.00,0.00,Gnosis Chain
0x123a561b87f4582613ebd573f2c7e414834cfba7,99.81,0.00,0.00,Gnosis Chain
0x123a76c4fe9010ee19a9be47a473891a9d2171db,99.81,0.00,0.00,Gnosis Chain
0x123a896f4447c7efb3ce828d55ceee6e7ee95f24,99.81,0.00,0.00,Gnosis Chain
0x123b37ec05c7d717c9a5fac7c321a7e0a11ff191,106.45,0.00,0.00,Gnosis Chain
0x123c6d7d6d0a15bccf7204bb5f5dd6eaafb8871e,99.81,0.00,0.00,Gnosis Chain
0x123ec5e8cee5a11d98d287b4ecb3ae9264f49da3,99.81,0.00,0.00,Gnosis Chain
0x123ec697cc9ac73fcf5b3ddf5ea721f2cd681247,99.81,0.00,0.00,Gnosis Chain
0x123ee6b2f83115da8dfa5ab16cb95ef9857158ab,99.81,0.00,0.00,Gnosis Chain
0x12404b4309430a9cd3b089bc52b3b7846c5f01b5,106.45,0.00,0.00,Gnosis Chain
0x1240dd479b4fdd8527b4593ce325eafec0bdf04a,99.81,0.00,0.00,Gnosis Chain
0x1240e5595c72530cd84ad745a75fe626dd2cb7be,27.85,27.85,0.00,Gnosis Chain
0x1245b257ea83d8da0bcc8e19f3bb8229f29b3f13,99.81,0.00,0.00,Gnosis Chain
0x12478d1a60a910c9cbffb90648766a2bdd5918f5,"2,985.48",0.00,"2,304.15",Gnosis Chain
0x124a3998640522e5d77d9e501bdeb54a686f5a75,99.81,0.00,0.00,Gnosis Chain
0x124ac4be876bb5826cb3c9600b13611ae63eb427,99.81,0.00,0.00,Gnosis Chain
0x124c5e21a073fb4694308fbdf72af362451eae12,99.81,0.00,0.00,Gnosis Chain
0x124d05e1cf1316141463224e3b9a9592044ee325,106.45,0.00,0.00,Gnosis Chain
0x124e3ca67ace17d37e186cbbf1f915d010189471,995.16,0.00,"1,152.07",Gnosis Chain
0x124ee858516114b5bc10e15a7da832fb87287af3,106.45,0.00,0.00,Gnosis Chain
0x124f2168539fb904251237268485cd6310169e49,855.69,4.07,0.00,Gnosis Chain
0x12504c1cbb5e638a460242f8e5d865a52e37eb3a,99.81,0.00,0.00,Gnosis Chain
0x1251cb9dcc0ee8db81b72c0d3b97dd7b4fab5748,99.81,0.00,0.00,Gnosis Chain
0x12529d0bf32165f813aef725587ad55d49743d49,99.81,0.00,0.00,Gnosis Chain
0x12535ca5dfdf4cb7109d94ca22cbe648d68ec8d2,995.16,0.00,"1,152.07",Gnosis Chain
0x1253cdcd9e954a42a4c8102a82ed46aef3762e21,99.81,0.00,0.00,Gnosis Chain
0x125498e79feb7879718579495eaa05e79223a663,99.81,0.00,0.00,Gnosis Chain
0x1257f8355c57be1bd9652930966d2481f4d828ae,99.81,0.00,0.00,Gnosis Chain
0x12581eb2dfabbafef6bd92e8c32055e1c536257e,415.62,315.81,0.00,Gnosis Chain
0x125b1795a5341acfaf0522fd2b28dcce2207a7d4,951.43,0.00,0.00,Gnosis Chain
0x125cddad8306e66ff5da5bc647a250ccc974170d,11.21,11.21,0.00,Gnosis Chain
0x125efeccd1c1de662ae230e0bc549fa491e17a35,200.70,100.89,0.00,Gnosis Chain
0x125fc6975d432c792356965b9d401c03469cf4eb,"2,985.48",0.00,"2,304.15",Gnosis Chain
0x12607b2bc6d900bc846b58f7a3a7c9cc9081deea,106.45,0.00,0.00,Gnosis Chain
0x12623e82cfc3d54365af2d4cca915e49e03d1b56,99.81,0.00,0.00,Gnosis Chain
0x12646967472ca6017d9ea2e8b7c2d21c57b34bbf,25.57,25.57,0.00,Gnosis Chain
0x1265f3a0bbb630f00aa729fd07b216d38bf64638,99.81,0.00,0.00,Gnosis Chain
0x12664735cc2982093dbb8c2452e4dcab5dadb17d,99.81,0.00,0.00,Gnosis Chain
0x126887b39c9728d51a061544b29c54bc14649546,958.08,0.00,0.00,Gnosis Chain
0x12696e95240f3b35487349f92768ca338988f716,76.04,76.04,0.00,Gnosis Chain
0x126aab5f8a9efaa20ad547d35de120d2e51c3af7,99.81,0.00,0.00,Gnosis Chain
0x126ca4f77d1fbda7604d79c25f13403ff5fc356f,99.81,0.00,0.00,Gnosis Chain
0x126ce873371c15a664306a387cc2329f67cc515b,93.18,93.18,0.00,Gnosis Chain
0x126cfaf6c82556e97ece858ae6a97d390df17ca5,3.16,3.16,0.00,Gnosis Chain
0x126ec9c6dc8ce7f834f2302cfcf57d526add8013,"2,985.48",0.00,"2,304.15",Gnosis Chain
0x126ed947de7b84ab29526d35cef99c9b72b285a5,467.52,261.26,0.00,Gnosis Chain
0x1270ef8b6776e3892a3f87f38e30127c79abb50e,99.81,0.00,0.00,Gnosis Chain
0x1271005d27bcba9ae496036979c6e9abf2784ec9,99.81,0.00,0.00,Gnosis Chain
0x127399fddf840183b68e76d55308afae2854006c,99.81,0.00,0.00,Gnosis Chain
0x1277f5266dead289eb6ab3f97a866f5854feb33d,99.81,0.00,0.00,Gnosis Chain
0x127831833355ba81d81105dcf824c3e2b7654c55,99.81,0.00,0.00,Gnosis Chain
0x12784f5a38681e8005880768117f0790cfac83cd,106.45,0.00,0.00,Gnosis Chain
0x12793bf744667f819d227fadb1e52f6741b67f3b,"2,985.48",0.00,"2,304.15",Gnosis Chain
0x1279a8132c775ede3e738cc2a753ffe47d009353,"2,985.48",0.00,"2,304.15",Gnosis Chain
0x127bbc2904dbb53cf601782fc12fa4fd633394e4,19.74,19.74,0.00,Gnosis Chain
0x127bf0867b1a274cf538ad286943205d9ab9ee13,99.81,0.00,0.00,Gnosis Chain
0x127c01431316cddcd8f7c3ef8d0e5778285f1239,16.98,16.98,0.00,Gnosis Chain
0x127c93b24d362e7e17e2385f513f1dbaeef2abb6,99.81,0.00,0.00,Gnosis Chain
0x127f070c00e1964eb871f8704f390950ae815d3c,72.13,72.13,0.00,Gnosis Chain
0x12803220103809f6993a91d9c46ec829accb2a84,99.81,0.00,0.00,Gnosis Chain
0x1281d407eab37452b4bfb2e2777db6dc9697756b,18.46,18.46,0.00,Gnosis Chain
0x1282ebd197c517ceae20edff19b01a5d0d436212,99.81,0.00,0.00,Gnosis Chain
0x1283a94c464e1c97575f43899da86d963eaa3051,"7,961.28",0.00,"11,520.74",Gnosis Chain
0x12849ec7cb1a7b29fafd3e16dc5159b2f5d67303,206.26,0.00,0.00,Gnosis Chain
0x12859a96b2251445e29396cc0b053f6f36777eae,99.81,0.00,0.00,Gnosis Chain
0x128881beeba8fb83ba40368fa0e52e953466d87f,99.81,0.00,0.00,Gnosis Chain
0x128b5aec9a39149935c0de26e7c97b0e3f19b0fc,99.81,0.00,0.00,Gnosis Chain
0x128b6ddddabca5351a0559a527b5ba402fb0f8cc,"3,980.64",0.00,"5,760.37",Gnosis Chain
0x128bd2dd25886ba10754a5da8307a2adecaad91c,35.67,35.67,0.00,Gnosis Chain
0x128cee2cd94a1a20bae5df6061c29cacd0edbb4b,28.59,28.59,0.00,Gnosis Chain
0x128e5625e15fdba91d6ccb1abdfdc62b5d152b4f,190.23,190.23,0.00,Gnosis Chain
0x128ff91bedcd2e63e4041888fafc79480de56117,99.81,0.00,0.00,Gnosis Chain
0x1290089b4295e0cd7d5aba0eba1a869b94a19387,34.74,34.74,0.00,Gnosis Chain
0x129010714e20a1389ae8bd3b5bee65c28570d91b,99.81,0.00,0.00,Gnosis Chain
0x1290b9c0b2a0ae684d9f850dfe6b7d1cc5e80e5c,99.81,0.00,0.00,Gnosis Chain
0x1293206435b35c28a999ca942339c1fd0e01e5d8,99.81,0.00,0.00,Gnosis Chain
0x1293a5c33bbe3a2f0e2ba0f92e9c81faebf261a7,99.81,0.00,0.00,Gnosis Chain
0x1296a8671c9ff68f970331e4c1e958ca4d5ee591,99.81,0.00,0.00,Gnosis Chain
0x1296b0a992abc44675ff6800dd86696dc9366490,99.81,0.00,0.00,Gnosis Chain
0x129955a73aceb78a4c77dc2b968ce3f9f84db1c9,"1,846.78",0.00,"1,152.07",Gnosis Chain
0x129b304656e94c47c8f4f8d0d124faa83d0ea5b8,99.81,0.00,0.00,Gnosis Chain
